,names,scores,logfoldchanges,pvals,pvals_adj
0,Myb,15.307939,1.0315362,8.976502427823136e-30,1.0325969959472548e-26
1,Ncl,9.705391,0.37575147,6.891909650699344e-18,1.9819983503802863e-15
2,Apoe,9.436205,1.307874,6.274707314222171e-15,1.0827007470690356e-12
3,Csda,9.267487,0.45528167,5.071048064018006e-17,1.346168220686626e-14
4,Rpl4,9.108634,0.2100299,1.0729358806003449e-16,2.64478694567985e-14
5,AK158095,9.013971,0.3097179,1.7208396116258191e-16,3.9590783331471346e-14
6,Mybbp1a,8.985884,0.6656464,5.522511951079561e-15,1.0030625654302928e-12
7,Ybx1,8.749856,0.42151123,1.4572367347935756e-15,3.143077482357893e-13
8,Hsp90ab1,8.733325,0.26118305,1.6751452612470454e-15,3.4005448803315023e-13
9,Arhgdib,8.71096,1.3835415,3.182926613745774e-13,4.0682517570506166e-11
10,Ass1,8.584642,1.8558571,7.460146661506855e-13,8.304827783503276e-11
11,H2afy,8.510421,0.7959822,3.388925039147453e-13,4.176850110749236e-11
12,Myc,8.436771,0.79975456,4.063794936201153e-13,4.674718774943394e-11
13,Actb,8.426008,0.22012411,2.066166807083713e-14,3.3954007863075686e-12
14,Prdx6,8.313692,0.5620042,2.2511212134423742e-13,2.98793050291909e-11
15,BC033430,8.177839,0.49783352,1.596008569781341e-13,2.203130229726163e-11
16,Gnb2l1,8.168943,0.17819226,4.5693753064375605e-14,6.5703809093816755e-12
17,Ptprcap,7.884827,1.5166188,1.5376397100362076e-11,1.2942425949597446e-09
18,Lrrc58,7.7273355,0.4760113,4.123079506424978e-12,3.9524298268535e-10
19,Hspa4,7.523469,0.64526135,1.5960764198426034e-11,1.311442791637339e-09
20,Cox6a1,7.359114,0.3823154,5.781628198275958e-12,5.094867361890345e-10
21,Tagln2,6.9735856,0.64250547,4.594680253633372e-10,2.7849916213897198e-08
22,S100a10,6.937681,1.2277063,9.449595693613845e-10,5.3459925801084225e-08
23,Ubb,6.7785892,0.35340348,4.5999571839818617e-10,2.7849916213897198e-08
24,Nedd4,6.742912,0.70069206,1.2768530575834495e-09,7.107128873742716e-08
25,Rpl13a,6.6955333,0.228572,5.531474829132831e-10,3.291227523334035e-08
26,Srm,6.6942987,0.5017944,8.781004055049594e-10,5.050540832329358e-08
27,Eef2,6.6908045,0.20539398,3.732647921546065e-10,2.3420669049555403e-08
28,Rps3,6.5279016,0.15140486,8.282469811888879e-10,4.8445429357336475e-08
29,Uba1,6.5170584,0.5682492,3.1512301451960027e-09,1.6231186912046874e-07
30,hnRNP A2/B1,6.429135,0.34807888,2.269592600123774e-09,1.2049790866195607e-07
31,Srrm2,6.3614526,0.70820355,8.256678211908827e-09,3.799172867906315e-07
32,Ccnd2,6.3587174,1.056068,1.1605985916993941e-08,5.270033868361328e-07
33,Eef1g,6.30428,0.33864683,3.924250389390257e-09,1.9915570726155552e-07
34,Hk1,6.301713,0.50209266,7.662051711063871e-09,3.57320816957857e-07
35,Cct5,6.237718,0.39992857,5.854016098945196e-09,2.8058624385360934e-07
36,Atpif1,6.1490526,0.25429648,5.973394998353532e-09,2.8238611149750735e-07
37,Smc1a,6.0356402,0.8156217,3.881483037178923e-08,1.6537034520128967e-06
38,Laptm5,5.99783,0.969702,5.473955911518099e-08,2.248883553648686e-06
39,Atp5b,5.9758186,0.26041308,1.201213238717124e-08,5.383619333523111e-07
40,Ramp1,5.974617,1.4662513,6.966296275953705e-08,2.7632975227949696e-06
41,Aldoa,5.9147434,0.53020847,5.079733982885748e-08,2.1120677078239415e-06
42,Atp5a1,5.8974376,0.33473003,2.9016627366391875e-08,1.2675491271065616e-06
43,Hdgf,5.8835125,0.40887186,4.0953794936392704e-08,1.7235554429937954e-06
44,Vamp5,5.7975044,0.51218027,1.0094428186342381e-07,3.78650779033343e-06
45,Cbfa2t3,5.7714148,0.608055,1.1007843962901804e-07,4.041283991061077e-06
46,H2-K1,5.723747,0.55556476,1.4424503355744974e-07,4.977896108067591e-06
47,Psmb8,5.6788206,0.96107996,2.1139788419870297e-07,6.947943793997371e-06
48,mKIAA0007,5.640866,0.6530746,1.8790286445546586e-07,6.357380247409929e-06
49,Rps8,5.6396737,0.3045167,1.2959080757992667e-07,4.594992282025113e-06
50,Afmid,5.592974,0.9018256,3.021060425034836e-07,9.743625725976841e-06
51,Crip1,5.586995,1.0021536,3.177027371741361e-07,1.0058643541173797e-05
52,Nme1,5.577076,0.40274337,1.5347008679669161e-07,5.243814549855274e-06
53,Pcbp1,5.574127,0.34326288,1.3586516570710196e-07,4.7360675439920085e-06
54,C1qbp,5.5423694,0.44302902,1.9573192737603665e-07,6.55796972208449e-06
55,Rps20,5.540532,0.24351613,2.0097112630656686e-07,6.668763046961175e-06
56,Ptprs,5.5310907,1.635956,4.4894637363158935e-07,1.3472295090457521e-05
57,Mt1,5.406614,0.462062,4.2147970755399124e-07,1.2759004129551084e-05
58,Larp1,5.3066335,0.5677948,7.370433398311428e-07,2.137425685510314e-05
59,Eif3d,5.2881804,0.4573715,7.473925497967267e-07,2.14937640779042e-05
60,AK152437,5.259366,0.9380337,1.1631891766068822e-06,3.1858459114844055e-05
61,Taok3,5.2515197,0.72539645,1.1117745882417627e-06,3.094140406469615e-05
62,Sf3b2,5.2270775,0.41482157,8.192338514979373e-07,2.336509108693704e-05
63,mKIAA1027,5.2189255,0.53852475,1.2224742169360085e-06,3.3218571044457996e-05
64,Apobec3,5.217865,0.6840365,1.1359496187673346e-06,3.1361297074928574e-05
65,Dock2,5.2156935,2.1708672,1.6795967126048492e-06,4.3255882501487575e-05
66,Gpi1,5.1548705,0.69667816,1.6602442318305207e-06,4.307896875223404e-05
67,Cbx5,5.146122,0.87528884,1.7605510195061022e-06,4.419037902279439e-05
68,Smap2,5.1367884,0.69742507,1.7413706280857955e-06,4.418727968767706e-05
69,Bat2d,5.134804,0.6571281,1.7671029571560781e-06,4.419037902279439e-05
70,Ddx21,5.131919,0.52207357,1.5719048708082511e-06,4.14094939630479e-05
71,Gnas,5.098558,0.28652346,1.338219187327522e-06,3.607964387083811e-05
72,Nfe2l2,5.088863,0.71195513,2.1376805541667273e-06,5.269382566020983e-05
73,Zfpm1,5.073096,0.46930286,1.932093187220279e-06,4.796873085681426e-05
74,Son,5.03156,0.7170997,2.701149871204705e-06,6.384704250361258e-05
75,Hp1bp3,5.026671,0.9693298,3.133624701575312e-06,7.209425896757601e-05
76,Smarca4,5.0159826,0.5756467,2.6344147433730853e-06,6.269907089227942e-05
77,H2afj,5.0103507,0.5813361,2.7354112936757153e-06,6.42170365610537e-05
78,Eif5b,4.998592,0.5255432,2.632369997338742e-06,6.269907089227942e-05
79,Etfb,4.969925,0.53780866,3.2247512297194935e-06,7.369944697855611e-05
80,Cyba,4.958276,1.176364,4.217439478965539e-06,9.329733103788509e-05
81,Fkbp5,4.950785,1.4158162,4.427589186497072e-06,9.732235848790698e-05
82,Tuba1b,4.8753066,0.40193656,4.0407692867295555e-06,9.114179613401108e-05
83,Kcnab2,4.8701696,1.2614552,5.99827940628974e-06,0.00012777816192040677
84,Tcf20,4.8390975,1.3601141,6.719163284815614e-06,0.00014138922253596758
85,AK031561,4.816483,0.77698714,6.500874368344564e-06,0.000137635076350657
86,1110002B05Rik,4.8105345,1.0687912,7.240025973930446e-06,0.00015142624021838769
87,Rpl32,4.785393,0.26609185,5.192746626235572e-06,0.00011130539507539728
88,Rplp2,4.7777195,0.20626292,4.924615538668977e-06,0.00010621780139966649
89,Smarcc2,4.766667,0.8160449,8.13327324203281e-06,0.000168071412923684
90,Nme2,4.7201977,0.6732049,9.622431284131227e-06,0.00019649118557122405
91,Sec31a,4.7046843,1.0231692,1.0785546622183977e-05,0.0002139133413399822
92,Cad,4.6875567,0.569163,9.933917077534406e-06,0.00020047922710275575
93,Ermap,4.681524,0.46292588,8.723466299794922e-06,0.00017919453690828737
94,Cux1,4.6761293,0.894125,1.1999123716665584e-05,0.0002329397333365348
95,Scaf11,4.6446075,0.6196576,1.1999669687247907e-05,0.0002329397333365348
96,Rps21,4.6093583,0.2434312,1.0386346754637436e-05,0.00020839117819914995
97,Slc25a1,4.5863442,0.7900848,1.63356042456962e-05,0.00030308693683815907
98,Gm10653,4.5726023,0.1859609,1.0700511598226603e-05,0.00021345355795075147
99,Flna,4.5676312,0.8925227,1.7863544302439155e-05,0.00032791006057296553
100,G6pc3,4.5538044,0.9332514,1.9152526126915555e-05,0.00034604904536118103
101,Top2a,4.549289,0.71397936,1.7997459641318022e-05,0.00032862028159888094
102,Smc3,4.537785,0.49480814,1.7151292709566735e-05,0.00031651931091291333
103,Ptpra,4.536984,0.9180934,2.01403594708715e-05,0.0003620019819477997
104,Eef1b2,4.5108223,0.2645151,1.6096361373069492e-05,0.00030026239512682604
105,Cct3,4.5027695,0.40456626,1.904499599636664e-05,0.00034591726938663827
106,Plxnc1,4.4841423,1.3765584,2.6081572014778853e-05,0.00045689088844163363
107,Bclaf1,4.4559383,0.772279,2.6366707751932674e-05,0.0004595530729894932
108,Kit,4.439812,1.0108013,2.9319218166186063e-05,0.0005074683077331024
109,H2-Q7,4.4388995,0.39632097,2.5717811845175685e-05,0.000452817187131129
110,Ldha,4.3955317,0.3588418,2.940992800539568e-05,0.0005074683077331024
111,Cct6a,4.373808,0.42390049,3.1719884811218155e-05,0.0005419075370470983
112,Lpin2,4.350177,0.7098223,3.956097414795425e-05,0.0006349996362073959
113,Chd4,4.3426356,0.49005535,3.801891582029029e-05,0.0006130994322234663
114,Car1,4.3414993,0.33317402,3.552024046498655e-05,0.000583715951641279
115,Dnmt1,4.339652,0.54077667,3.767797604140557e-05,0.0006130994322234663
116,H2afx,4.3313737,0.79491496,4.3363463999941264e-05,0.0006901239956845189
117,Eif3b,4.3237047,0.34901726,3.615284358648969e-05,0.0005912960342036773
118,Arpc2,4.3114824,0.5918987,4.470387239669855e-05,0.0007076746038578289
119,Khk,4.295105,1.0804495,5.062574374843379e-05,0.0007905404600716968
120,Sh3bgrl3,4.290293,0.81969744,5.018025677752148e-05,0.0007871457551783029
121,Pdcd11,4.2655935,0.8468812,5.428568816205159e-05,0.0008400892818261885
122,Icam2,4.2533784,1.5029689,6.055947383233723e-05,0.0009008221732560163
123,Pa2g4,4.2505517,0.3769443,4.903549332663726e-05,0.0007727008560284255
124,Ndufb9,4.2090883,0.38966256,5.6881943915848065e-05,0.0008724426153492963
125,Car2,4.1896114,0.20754135,4.339522082397584e-05,0.0006901239956845189
126,Ebna1bp2,4.1824007,0.5613534,7.038589862365669e-05,0.0010163252558587415
127,Rpl18,4.1813416,0.32226336,6.255351800636176e-05,0.0009264900885834954
128,Khdrbs1,4.1781263,0.72958905,7.30492884854094e-05,0.0010467156405567877
129,Cfl1,4.1775966,0.25159335,5.7186484867499765e-05,0.0008732325631758482
130,Chchd2,4.1754384,0.27946725,6.009093032541715e-05,0.0008977220803160805
131,Atic,4.1735234,0.65105975,7.30972093231486e-05,0.0010467156405567877
132,Hint1,4.1683216,0.34036374,6.628267948447484e-05,0.000969243758054757
133,Mlec,4.1671925,0.5947101,7.558885544932974e-05,0.0010690866399821184
134,Atp5o,4.1535096,0.46814534,7.378887352106134e-05,0.0010522103725885796
135,Trp53,4.149811,0.5431565,7.778557222931215e-05,0.0010956653459728827
136,Cox4i1,4.1428504,0.24274234,6.343835654780411e-05,0.0009355802070362051
137,Eif4g1,4.1125293,0.4572011,8.58801897044623e-05,0.0011998888043323864
138,Ddb1,4.1079435,0.32361385,7.892935537600446e-05,0.0011072569325308594
139,1300001I01Rik,4.0997124,0.7327447,9.780319657842781e-05,0.0013609630298070739
140,Por,4.081828,1.0993693,0.00010946585953738952,0.00148727039867532
141,Mdn1,4.0817046,0.8705171,0.00010536166913575367,0.0014428695245535155
142,Nop58,4.054302,0.46631017,0.00010732130224811488,0.0014638964982539306
143,Ak2,4.0470557,0.3844473,0.00010262869165677326,0.0014110422904682251
144,Grb2,4.04591,0.7081348,0.00012109023013419768,0.0015881201918155786
145,Ppa1,4.043282,0.6291322,0.00011737563611370543,0.0015519667441701052
146,AK172428,4.035548,0.4588984,0.0001140444294962485,0.0015313903742862007
147,Gspt1,4.02847,0.59791136,0.00012149050438693503,0.0015881201918155786
148,Frat2,4.015294,1.2835692,0.00013872309676310853,0.0017930090147171818
149,Eif3c,3.981272,0.37144926,0.0001368678903124807,0.0017756807874750788
150,Eif4g2,3.9609478,0.48547325,0.00014794387994944606,0.0018979714858941945
151,Gsto1,3.9540641,0.4720948,0.00015669363446828768,0.0020027767872224473
152,Gclm,3.951682,0.5279734,0.00015922391121823482,0.0020276078140742744
153,Creg1,3.9380076,0.39399746,0.00016035428692311147,0.002034495015336977
154,Etv6,3.9158478,1.186177,0.00019533835244331458,0.0024161743881070917
155,Bzw2,3.907675,0.5584506,0.00018837582881592148,0.0023490529200525146
156,Def6,3.8867228,1.1239433,0.00021596639929462975,0.002624295929456927
157,Atp5g3,3.8769755,0.31216246,0.00018226303436161254,0.002295582961977828
158,Clint1,3.8702943,0.54930335,0.00021555983876858696,0.002624295929456927
159,Pdxk,3.8388195,1.1623694,0.0002554218899144172,0.00303339131528626
160,Calm1,3.835962,0.34457722,0.00022959063834736173,0.002770340185093515
161,Lmnb2,3.8341405,1.2006558,0.00025927576953247854,0.0030537907189644485
162,Muc13,3.828231,1.2908301,0.0002647767384173324,0.0030974390653498787
163,Zfp36l2,3.824668,1.6208218,0.00027326157924145554,0.00317517074061368
164,Samd1,3.8189483,0.58785206,0.0002567300090676483,0.0030341618537412817
165,Ly6e,3.8151083,0.29798764,0.00024473859510875756,0.0029326142073622303
166,Calr,3.8051987,0.30423737,0.0002529970773098853,0.003021082746700395
167,Heg1,3.8030055,1.8285099,0.0002949699440875084,0.0033818647077939914
168,Ranbp1,3.7873428,0.32647696,0.0002557858222973926,0.00303339131528626
169,Eif3h,3.7867336,0.30889764,0.0002645642339319873,0.0030974390653498787
170,Hspa8,3.7794836,0.28237337,0.00027042876163633833,0.0031528704608344716
171,Anp32e,3.7758393,0.47453108,0.0002903746281502292,0.0033514476312589995
172,Heatr5a,3.775333,1.1562288,0.0003125489416576419,0.0035133758881450232
173,Kcng2,3.7689285,1.4674375,0.0003264148951673831,0.0035974854457304236
174,Cdv3,3.7673602,0.8216833,0.0003171786603731288,0.0035538427173625567
175,Vav1,3.7597497,1.3834656,0.0003373574493882616,0.003672620056274104
176,Prkch,3.7570882,2.8181293,0.0003501522697130074,0.0037644096036747307
177,Slc22a3,3.756417,1.7529117,0.0003448932963769189,0.003719458643114835
178,Ostf1,3.7480872,0.87005526,0.0003404104604294066,0.0036942028268612645
179,Tubb5,3.7437813,0.3143232,0.0003123581703003606,0.0035133758881450232
180,Eif4b,3.7406964,0.42641848,0.0003273284352243851,0.0035974854457304236
181,Pus7,3.7324822,0.76333356,0.00035357332415985893,0.0037893836698002273
182,Cnbp,3.725708,0.3648318,0.000336033512875331,0.0036697837118125545
183,Ptpre,3.7156997,1.2368579,0.0003894406699440199,0.004125210959175906
184,Mapkapk2,3.7076793,0.86940444,0.0003889301641612956,0.004125210959175906
185,Nat10,3.7052562,0.74446744,0.0003892055889675104,0.004125210959175906
186,Myst3,3.7043712,0.9818256,0.00039900232049615373,0.004210877700404362
187,Oat,3.6979039,0.620467,0.0003896895893049393,0.004125210959175906
188,Aff3,3.6938734,1.5482918,0.00042244573936388606,0.004404411620981181
189,Capg,3.6866446,0.9141944,0.0004209320542691483,0.004401928846311609
190,Bptf,3.6708193,0.63969064,0.00042644217326135445,0.004419375194969772
191,Eif3a,3.6677897,0.4872788,0.0004240490408186688,0.0044078109634494754
192,Usp24,3.657097,0.5650945,0.00044737449567426206,0.0046224233071014325
193,Emp3,3.650882,0.55567193,0.0004612291621514645,0.004737207852930667
194,Vps53,3.6432517,0.7199555,0.0004768770004553536,0.004868942392223152
195,Atp5d,3.6414206,0.26945987,0.0004197819465607705,0.004401928846311609
196,Rab2a,3.6413376,0.6625155,0.00047332477697824315,0.004847014259204502
197,Arhgdia,3.6400585,0.35221395,0.0004517206451307738,0.004653396854765075
198,Nop2,3.6113534,0.5097542,0.0005138387261345795,0.00514670585519725
199,Abcf1,3.6084623,0.3970886,0.0005087386750232353,0.00514670585519725
200,Pak1,3.601502,0.79308337,0.000552699464280535,0.005480936354115306
201,Uhrf1bp1,3.5783765,1.1715633,0.0006085403662103912,0.005833535566089055
202,Lyar,3.5643594,0.50520027,0.0006030522146229102,0.005797028391820789
203,Rftn1,3.563993,1.0641917,0.0006366107951800567,0.006035560038918615
204,Psmb6,3.5550523,0.34009668,0.0005792154653328686,0.0056671686819609835
205,Eef1d,3.5516849,0.32999787,0.0005883661585702708,0.0056875395328459515
206,Sfrs7,3.5414908,0.36419758,0.0006309103097830973,0.006002172944207249
207,Ptp4a3,3.5403576,0.93946004,0.0006796139231283696,0.006355955687577245
208,Rpl23,3.5377831,0.40550038,0.0006513631045573738,0.006141677797342888
